score;completeness;rescuebot_action;rescuebot_location;asddadsadsad_action;asddadsadsad_location;world_nr;tick_nr
6;0.125;;(9, 5);;(12, 6);1;7062
6;0.125;;(9, 5);;(12, 6);1;7063
6;0.125;;(9, 5);;(12, 6);1;7064
6;0.125;;(9, 5);;(12, 6);1;7065
6;0.125;;(9, 5);;(12, 6);1;7066
6;0.125;;(9, 5);;(12, 6);1;7067
6;0.125;;(9, 5);;(12, 6);1;7068
6;0.125;;(9, 5);;(12, 6);1;7069
6;0.125;;(9, 5);;(12, 6);1;7070
6;0.125;;(9, 5);;(12, 6);1;7071
6;0.125;;(9, 5);;(12, 6);1;7072
6;0.125;;(9, 5);;(12, 6);1;7073
6;0.125;;(9, 5);;(12, 6);1;7074
6;0.125;;(9, 5);;(12, 6);1;7075
6;0.125;;(9, 5);;(12, 6);1;7076
6;0.125;;(9, 5);;(12, 6);1;7077
6;0.125;;(9, 5);;(12, 6);1;7078
6;0.125;;(9, 5);;(12, 6);1;7079
6;0.125;;(9, 5);;(12, 6);1;7080
6;0.125;;(9, 5);;(12, 6);1;7081
6;0.125;;(9, 5);;(12, 6);1;7082
6;0.125;;(9, 5);;(12, 6);1;7083
6;0.125;;(9, 5);;(12, 6);1;7084
6;0.125;;(9, 5);;(12, 6);1;7085
6;0.125;;(9, 5);;(12, 6);1;7086
6;0.125;;(9, 5);;(12, 6);1;7087
6;0.125;;(9, 5);;(12, 6);1;7088
6;0.125;;(9, 5);;(12, 6);1;7089
6;0.125;;(9, 5);;(12, 6);1;7090
6;0.125;;(9, 5);;(12, 6);1;7091
6;0.125;;(9, 5);;(12, 6);1;7092
6;0.125;;(9, 5);;(12, 6);1;7093
6;0.125;;(9, 5);;(12, 6);1;7094
6;0.125;;(9, 5);;(12, 6);1;7095
6;0.125;;(9, 5);;(12, 6);1;7096
6;0.125;;(9, 5);;(12, 6);1;7097
6;0.125;;(9, 5);;(12, 6);1;7098
6;0.125;;(9, 5);;(12, 6);1;7099
6;0.125;;(9, 5);;(12, 6);1;7100
6;0.125;;(9, 5);;(12, 6);1;7101
6;0.125;;(9, 5);;(12, 6);1;7102
6;0.125;;(9, 5);;(12, 6);1;7103
6;0.125;;(9, 5);;(12, 6);1;7104
6;0.125;;(9, 5);;(12, 6);1;7105
6;0.125;;(9, 5);;(12, 6);1;7106
6;0.125;;(9, 5);;(12, 6);1;7107
6;0.125;;(9, 5);;(12, 6);1;7108
6;0.125;;(9, 5);;(12, 6);1;7109
6;0.125;;(9, 5);;(12, 6);1;7110
6;0.125;;(9, 5);;(12, 6);1;7111
6;0.125;;(9, 5);;(12, 6);1;7112
6;0.125;;(9, 5);;(12, 6);1;7113
6;0.125;;(9, 5);;(12, 6);1;7114
6;0.125;;(9, 5);;(12, 6);1;7115
6;0.125;;(9, 5);;(12, 6);1;7116
6;0.125;;(9, 5);;(12, 6);1;7117
6;0.125;;(9, 5);;(12, 6);1;7118
6;0.125;;(9, 5);;(12, 6);1;7119
6;0.125;;(9, 5);;(12, 6);1;7120
6;0.125;;(9, 5);;(12, 6);1;7121
6;0.125;;(9, 5);;(12, 6);1;7122
6;0.125;;(9, 5);;(12, 6);1;7123
6;0.125;;(9, 5);;(12, 6);1;7124
6;0.125;;(9, 5);;(12, 6);1;7125
6;0.125;;(9, 5);;(12, 6);1;7126
6;0.125;;(9, 5);;(12, 6);1;7127
6;0.125;;(9, 5);;(12, 6);1;7128
6;0.125;;(9, 5);;(12, 6);1;7129
6;0.125;;(9, 5);;(12, 6);1;7130
6;0.125;;(9, 5);;(12, 6);1;7131
6;0.125;;(9, 5);;(12, 6);1;7132
6;0.125;;(9, 5);;(12, 6);1;7133
6;0.125;;(9, 5);;(12, 6);1;7134
6;0.125;;(9, 5);;(12, 6);1;7135
6;0.125;;(9, 5);;(12, 6);1;7136
6;0.125;;(9, 5);;(12, 6);1;7137
6;0.125;;(9, 5);;(12, 6);1;7138
6;0.125;;(9, 5);;(12, 6);1;7139
6;0.125;;(9, 5);;(12, 6);1;7140
6;0.125;;(9, 5);;(12, 6);1;7141
6;0.125;;(9, 5);;(12, 6);1;7142
6;0.125;;(9, 5);;(12, 6);1;7143
6;0.125;;(9, 5);;(12, 6);1;7144
6;0.125;;(9, 5);;(12, 6);1;7145
6;0.125;;(9, 5);;(12, 6);1;7146
6;0.125;;(9, 5);;(12, 6);1;7147
6;0.125;;(9, 5);;(12, 6);1;7148
6;0.125;;(9, 5);;(12, 6);1;7149
6;0.125;;(9, 5);;(12, 6);1;7150
6;0.125;;(9, 5);;(12, 6);1;7151
6;0.125;;(9, 5);;(12, 6);1;7152
6;0.125;;(9, 5);;(12, 6);1;7153
6;0.125;;(9, 5);;(12, 6);1;7154
6;0.125;;(9, 5);;(12, 6);1;7155
6;0.125;;(9, 5);;(12, 6);1;7156
6;0.125;;(9, 5);;(12, 6);1;7157
6;0.125;;(9, 5);;(12, 6);1;7158
6;0.125;;(9, 5);;(12, 6);1;7159
6;0.125;;(9, 5);;(12, 6);1;7160
6;0.125;;(9, 5);;(12, 6);1;7161
6;0.125;;(9, 5);;(12, 6);1;7162
6;0.125;;(9, 5);;(12, 6);1;7163
6;0.125;;(9, 5);;(12, 6);1;7164
6;0.125;;(9, 5);;(12, 6);1;7165
6;0.125;;(9, 5);;(12, 6);1;7166
6;0.125;;(9, 5);;(12, 6);1;7167
6;0.125;;(9, 5);;(12, 6);1;7168
6;0.125;;(9, 5);;(12, 6);1;7169
6;0.125;;(9, 5);;(12, 6);1;7170
6;0.125;;(9, 5);;(12, 6);1;7171
6;0.125;;(9, 5);;(12, 6);1;7172
6;0.125;;(9, 5);;(12, 6);1;7173
6;0.125;;(9, 5);;(12, 6);1;7174
6;0.125;;(9, 5);;(12, 6);1;7175
6;0.125;;(9, 5);;(12, 6);1;7176
6;0.125;;(9, 5);;(12, 6);1;7177
6;0.125;;(9, 5);;(12, 6);1;7178
6;0.125;;(9, 5);;(12, 6);1;7179
6;0.125;;(9, 5);;(12, 6);1;7180
6;0.125;;(9, 5);;(12, 6);1;7181
6;0.125;;(9, 5);;(12, 6);1;7182
6;0.125;;(9, 5);;(12, 6);1;7183
6;0.125;;(9, 5);;(12, 6);1;7184
6;0.125;;(9, 5);;(12, 6);1;7185
6;0.125;;(9, 5);;(12, 6);1;7186
6;0.125;;(9, 5);;(12, 6);1;7187
6;0.125;;(9, 5);;(12, 6);1;7188
6;0.125;;(9, 5);;(12, 6);1;7189
6;0.125;;(9, 5);;(12, 6);1;7190
6;0.125;;(9, 5);;(12, 6);1;7191
6;0.125;;(9, 5);;(12, 6);1;7192
6;0.125;;(9, 5);;(12, 6);1;7193
6;0.125;;(9, 5);;(12, 6);1;7194
6;0.125;;(9, 5);;(12, 6);1;7195
6;0.125;;(9, 5);;(12, 6);1;7196
6;0.125;;(9, 5);;(12, 6);1;7197
6;0.125;;(9, 5);;(12, 6);1;7198
6;0.125;;(9, 5);;(12, 6);1;7199
6;0.125;;(9, 5);;(12, 6);1;7200
6;0.125;;(9, 5);;(12, 6);1;7201
6;0.125;;(9, 5);;(12, 6);1;7202
6;0.125;;(9, 5);;(12, 6);1;7203
6;0.125;;(9, 5);;(12, 6);1;7204
6;0.125;;(9, 5);;(12, 6);1;7205
6;0.125;;(9, 5);;(12, 6);1;7206
6;0.125;;(9, 5);;(12, 6);1;7207
6;0.125;;(9, 5);;(12, 6);1;7208
6;0.125;;(9, 5);;(12, 6);1;7209
6;0.125;;(9, 5);;(12, 6);1;7210
6;0.125;;(9, 5);;(12, 6);1;7211
6;0.125;;(9, 5);;(12, 6);1;7212
6;0.125;;(9, 5);;(12, 6);1;7213
6;0.125;;(9, 5);;(12, 6);1;7214
6;0.125;;(9, 5);;(12, 6);1;7215
6;0.125;;(9, 5);;(12, 6);1;7216
6;0.125;;(9, 5);;(12, 6);1;7217
6;0.125;;(9, 5);;(12, 6);1;7218
6;0.125;;(9, 5);;(12, 6);1;7219
6;0.125;;(9, 5);;(12, 6);1;7220
6;0.125;;(9, 5);;(12, 6);1;7221
6;0.125;;(9, 5);;(12, 6);1;7222
6;0.125;;(9, 5);;(12, 6);1;7223
6;0.125;;(9, 5);;(12, 6);1;7224
6;0.125;;(9, 5);;(12, 6);1;7225
6;0.125;;(9, 5);;(12, 6);1;7226
6;0.125;;(9, 5);;(12, 6);1;7227
6;0.125;;(9, 5);;(12, 6);1;7228
6;0.125;;(9, 5);;(12, 6);1;7229
6;0.125;;(9, 5);;(12, 6);1;7230
6;0.125;;(9, 5);;(12, 6);1;7231
6;0.125;;(9, 5);;(12, 6);1;7232
6;0.125;;(9, 5);;(12, 6);1;7233
6;0.125;;(9, 5);;(12, 6);1;7234
6;0.125;;(9, 5);;(12, 6);1;7235
6;0.125;;(9, 5);;(12, 6);1;7236
6;0.125;;(9, 5);;(12, 6);1;7237
6;0.125;;(9, 5);;(12, 6);1;7238
6;0.125;;(9, 5);;(12, 6);1;7239
6;0.125;;(9, 5);;(12, 6);1;7240
6;0.125;;(9, 5);;(12, 6);1;7241
6;0.125;;(9, 5);;(12, 6);1;7242
6;0.125;;(9, 5);;(12, 6);1;7243
6;0.125;;(9, 5);;(12, 6);1;7244
6;0.125;;(9, 5);;(12, 6);1;7245
6;0.125;;(9, 5);;(12, 6);1;7246
6;0.125;;(9, 5);;(12, 6);1;7247
6;0.125;;(9, 5);;(12, 6);1;7248
6;0.125;;(9, 5);;(12, 6);1;7249
6;0.125;;(9, 5);;(12, 6);1;7250
6;0.125;;(9, 5);;(12, 6);1;7251
6;0.125;;(9, 5);;(12, 6);1;7252
6;0.125;;(9, 5);;(12, 6);1;7253
6;0.125;;(9, 5);;(12, 6);1;7254
6;0.125;;(9, 5);;(12, 6);1;7255
6;0.125;;(9, 5);;(12, 6);1;7256
6;0.125;;(9, 5);;(12, 6);1;7257
6;0.125;;(9, 5);;(12, 6);1;7258
6;0.125;;(9, 5);;(12, 6);1;7259
6;0.125;;(9, 5);;(12, 6);1;7260
6;0.125;;(9, 5);;(12, 6);1;7261
6;0.125;;(9, 5);;(12, 6);1;7262
6;0.125;;(9, 5);;(12, 6);1;7263
6;0.125;;(9, 5);;(12, 6);1;7264
6;0.125;;(9, 5);;(12, 6);1;7265
6;0.125;;(9, 5);;(12, 6);1;7266
6;0.125;;(9, 5);;(12, 6);1;7267
6;0.125;;(9, 5);;(12, 6);1;7268
6;0.125;;(9, 5);;(12, 6);1;7269
6;0.125;;(9, 5);;(12, 6);1;7270
6;0.125;;(9, 5);;(12, 6);1;7271
6;0.125;;(9, 5);;(12, 6);1;7272
6;0.125;;(9, 5);;(12, 6);1;7273
6;0.125;;(9, 5);;(12, 6);1;7274
6;0.125;;(9, 5);;(12, 6);1;7275
6;0.125;;(9, 5);;(12, 6);1;7276
6;0.125;;(9, 5);;(12, 6);1;7277
6;0.125;;(9, 5);;(12, 6);1;7278
6;0.125;;(9, 5);;(12, 6);1;7279
6;0.125;;(9, 5);;(12, 6);1;7280
6;0.125;;(9, 5);;(12, 6);1;7281
6;0.125;;(9, 5);;(12, 6);1;7282
6;0.125;;(9, 5);;(12, 6);1;7283
6;0.125;;(9, 5);;(12, 6);1;7284
6;0.125;;(9, 5);;(12, 6);1;7285
6;0.125;;(9, 5);;(12, 6);1;7286
6;0.125;;(9, 5);;(12, 6);1;7287
6;0.125;;(9, 5);;(12, 6);1;7288
6;0.125;;(9, 5);;(12, 6);1;7289
6;0.125;;(9, 5);;(12, 6);1;7290
6;0.125;;(9, 5);;(12, 6);1;7291
6;0.125;;(9, 5);;(12, 6);1;7292
6;0.125;;(9, 5);;(12, 6);1;7293
6;0.125;;(9, 5);;(12, 6);1;7294
6;0.125;;(9, 5);;(12, 6);1;7295
6;0.125;;(9, 5);;(12, 6);1;7296
6;0.125;;(9, 5);;(12, 6);1;7297
6;0.125;;(9, 5);;(12, 6);1;7298
6;0.125;;(9, 5);;(12, 6);1;7299
6;0.125;;(9, 5);;(12, 6);1;7300
6;0.125;;(9, 5);;(12, 6);1;7301
6;0.125;;(9, 5);;(12, 6);1;7302
6;0.125;;(9, 5);;(12, 6);1;7303
6;0.125;;(9, 5);;(12, 6);1;7304
6;0.125;;(9, 5);;(12, 6);1;7305
6;0.125;;(9, 5);;(12, 6);1;7306
6;0.125;;(9, 5);;(12, 6);1;7307
6;0.125;;(9, 5);;(12, 6);1;7308
6;0.125;;(9, 5);;(12, 6);1;7309
6;0.125;;(9, 5);;(12, 6);1;7310
6;0.125;;(9, 5);;(12, 6);1;7311
6;0.125;;(9, 5);;(12, 6);1;7312
6;0.125;;(9, 5);;(12, 6);1;7313
6;0.125;;(9, 5);;(12, 6);1;7314
6;0.125;;(9, 5);;(12, 6);1;7315
6;0.125;;(9, 5);;(12, 6);1;7316
6;0.125;;(9, 5);;(12, 6);1;7317
6;0.125;;(9, 5);;(12, 6);1;7318
6;0.125;;(9, 5);;(12, 6);1;7319
6;0.125;;(9, 5);;(12, 6);1;7320
6;0.125;;(9, 5);;(12, 6);1;7321
6;0.125;;(9, 5);;(12, 6);1;7322
6;0.125;;(9, 5);;(12, 6);1;7323
6;0.125;;(9, 5);;(12, 6);1;7324
6;0.125;;(9, 5);;(12, 6);1;7325
6;0.125;;(9, 5);;(12, 6);1;7326
6;0.125;;(9, 5);;(12, 6);1;7327
6;0.125;;(9, 5);;(12, 6);1;7328
6;0.125;;(9, 5);;(12, 6);1;7329
6;0.125;;(9, 5);;(12, 6);1;7330
6;0.125;;(9, 5);;(12, 6);1;7331
6;0.125;;(9, 5);;(12, 6);1;7332
6;0.125;;(9, 5);;(12, 6);1;7333
6;0.125;;(9, 5);;(12, 6);1;7334
6;0.125;;(9, 5);;(12, 6);1;7335
6;0.125;;(9, 5);;(12, 6);1;7336
6;0.125;;(9, 5);;(12, 6);1;7337
6;0.125;;(9, 5);;(12, 6);1;7338
6;0.125;;(9, 5);;(12, 6);1;7339
6;0.125;;(9, 5);;(12, 6);1;7340
6;0.125;;(9, 5);;(12, 6);1;7341
6;0.125;;(9, 5);;(12, 6);1;7342
6;0.125;;(9, 5);;(12, 6);1;7343
6;0.125;;(9, 5);;(12, 6);1;7344
6;0.125;;(9, 5);;(12, 6);1;7345
6;0.125;;(9, 5);;(12, 6);1;7346
6;0.125;;(9, 5);;(12, 6);1;7347
6;0.125;;(9, 5);;(12, 6);1;7348
6;0.125;;(9, 5);;(12, 6);1;7349
6;0.125;;(9, 5);;(12, 6);1;7350
6;0.125;;(9, 5);;(12, 6);1;7351
6;0.125;;(9, 5);;(12, 6);1;7352
6;0.125;;(9, 5);;(12, 6);1;7353
6;0.125;;(9, 5);;(12, 6);1;7354
6;0.125;;(9, 5);;(12, 6);1;7355
6;0.125;;(9, 5);;(12, 6);1;7356
6;0.125;;(9, 5);;(12, 6);1;7357
6;0.125;;(9, 5);;(12, 6);1;7358
6;0.125;;(9, 5);;(12, 6);1;7359
6;0.125;;(9, 5);;(12, 6);1;7360
6;0.125;;(9, 5);;(12, 6);1;7361
6;0.125;;(9, 5);;(12, 6);1;7362
6;0.125;;(9, 5);;(12, 6);1;7363
6;0.125;;(9, 5);;(12, 6);1;7364
6;0.125;;(9, 5);;(12, 6);1;7365
6;0.125;;(9, 5);;(12, 6);1;7366
6;0.125;;(9, 5);;(12, 6);1;7367
6;0.125;;(9, 5);;(12, 6);1;7368
6;0.125;;(9, 5);;(12, 6);1;7369
6;0.125;;(9, 5);;(12, 6);1;7370
6;0.125;;(9, 5);;(12, 6);1;7371
6;0.125;;(9, 5);;(12, 6);1;7372
6;0.125;;(9, 5);;(12, 6);1;7373
6;0.125;;(9, 5);;(12, 6);1;7374
6;0.125;;(9, 5);;(12, 6);1;7375
6;0.125;;(9, 5);;(12, 6);1;7376
6;0.125;;(9, 5);;(12, 6);1;7377
6;0.125;;(9, 5);;(12, 6);1;7378
6;0.125;;(9, 5);;(12, 6);1;7379
6;0.125;;(9, 5);;(12, 6);1;7380
6;0.125;;(9, 5);;(12, 6);1;7381
6;0.125;;(9, 5);;(12, 6);1;7382
6;0.125;;(9, 5);;(12, 6);1;7383
6;0.125;;(9, 5);;(12, 6);1;7384
6;0.125;;(9, 5);;(12, 6);1;7385
6;0.125;;(9, 5);;(12, 6);1;7386
6;0.125;;(9, 5);;(12, 6);1;7387
6;0.125;;(9, 5);;(12, 6);1;7388
6;0.125;;(9, 5);;(12, 6);1;7389
6;0.125;;(9, 5);;(12, 6);1;7390
6;0.125;;(9, 5);;(12, 6);1;7391
6;0.125;;(9, 5);;(12, 6);1;7392
6;0.125;;(9, 5);;(12, 6);1;7393
6;0.125;;(9, 5);;(12, 6);1;7394
6;0.125;;(9, 5);;(12, 6);1;7395
6;0.125;;(9, 5);;(12, 6);1;7396
6;0.125;;(9, 5);;(12, 6);1;7397
6;0.125;;(9, 5);;(12, 6);1;7398
6;0.125;;(9, 5);;(12, 6);1;7399
6;0.125;;(9, 5);;(12, 6);1;7400
6;0.125;;(9, 5);;(12, 6);1;7401
6;0.125;;(9, 5);;(12, 6);1;7402
6;0.125;;(9, 5);;(12, 6);1;7403
6;0.125;;(9, 5);;(12, 6);1;7404
6;0.125;;(9, 5);;(12, 6);1;7405
6;0.125;;(9, 5);;(12, 6);1;7406
6;0.125;;(9, 5);;(12, 6);1;7407
6;0.125;;(9, 5);;(12, 6);1;7408
6;0.125;;(9, 5);;(12, 6);1;7409
6;0.125;;(9, 5);;(12, 6);1;7410
6;0.125;;(9, 5);;(12, 6);1;7411
6;0.125;;(9, 5);;(12, 6);1;7412
6;0.125;;(9, 5);;(12, 6);1;7413
6;0.125;;(9, 5);;(12, 6);1;7414
6;0.125;;(9, 5);;(12, 6);1;7415
6;0.125;;(9, 5);;(12, 6);1;7416
6;0.125;;(9, 5);;(12, 6);1;7417
6;0.125;;(9, 5);;(12, 6);1;7418
6;0.125;;(9, 5);;(12, 6);1;7419
6;0.125;;(9, 5);;(12, 6);1;7420
6;0.125;;(9, 5);;(12, 6);1;7421
6;0.125;;(9, 5);;(12, 6);1;7422
6;0.125;;(9, 5);;(12, 6);1;7423
6;0.125;;(9, 5);;(12, 6);1;7424
6;0.125;;(9, 5);;(12, 6);1;7425
6;0.125;;(9, 5);;(12, 6);1;7426
6;0.125;;(9, 5);;(12, 6);1;7427
6;0.125;;(9, 5);;(12, 6);1;7428
6;0.125;;(9, 5);;(12, 6);1;7429
6;0.125;;(9, 5);;(12, 6);1;7430
6;0.125;;(9, 5);;(12, 6);1;7431
6;0.125;;(9, 5);;(12, 6);1;7432
6;0.125;;(9, 5);;(12, 6);1;7433
6;0.125;;(9, 5);;(12, 6);1;7434
6;0.125;;(9, 5);;(12, 6);1;7435
6;0.125;;(9, 5);;(12, 6);1;7436
6;0.125;;(9, 5);;(12, 6);1;7437
6;0.125;;(9, 5);;(12, 6);1;7438
6;0.125;;(9, 5);;(12, 6);1;7439
6;0.125;;(9, 5);;(12, 6);1;7440
6;0.125;;(9, 5);;(12, 6);1;7441
6;0.125;;(9, 5);;(12, 6);1;7442
6;0.125;;(9, 5);;(12, 6);1;7443
6;0.125;;(9, 5);;(12, 6);1;7444
6;0.125;;(9, 5);;(12, 6);1;7445
6;0.125;;(9, 5);;(12, 6);1;7446
6;0.125;;(9, 5);;(12, 6);1;7447
6;0.125;;(9, 5);;(12, 6);1;7448
6;0.125;;(9, 5);;(12, 6);1;7449
6;0.125;;(9, 5);;(12, 6);1;7450
6;0.125;;(9, 5);;(12, 6);1;7451
6;0.125;;(9, 5);;(12, 6);1;7452
6;0.125;;(9, 5);;(12, 6);1;7453
6;0.125;;(9, 5);;(12, 6);1;7454
6;0.125;;(9, 5);;(12, 6);1;7455
6;0.125;;(9, 5);;(12, 6);1;7456
6;0.125;;(9, 5);;(12, 6);1;7457
6;0.125;;(9, 5);;(12, 6);1;7458
6;0.125;;(9, 5);;(12, 6);1;7459
6;0.125;;(9, 5);;(12, 6);1;7460
6;0.125;;(9, 5);;(12, 6);1;7461
6;0.125;;(9, 5);;(12, 6);1;7462
6;0.125;;(9, 5);;(12, 6);1;7463
6;0.125;;(9, 5);;(12, 6);1;7464
6;0.125;;(9, 5);;(12, 6);1;7465
6;0.125;;(9, 5);;(12, 6);1;7466
6;0.125;;(9, 5);;(12, 6);1;7467
6;0.125;;(9, 5);;(12, 6);1;7468
6;0.125;;(9, 5);;(12, 6);1;7469
6;0.125;;(9, 5);;(12, 6);1;7470
6;0.125;;(9, 5);;(12, 6);1;7471
6;0.125;;(9, 5);;(12, 6);1;7472
6;0.125;;(9, 5);;(12, 6);1;7473
6;0.125;;(9, 5);;(12, 6);1;7474
6;0.125;;(9, 5);;(12, 6);1;7475
6;0.125;;(9, 5);;(12, 6);1;7476
6;0.125;;(9, 5);;(12, 6);1;7477
6;0.125;;(9, 5);;(12, 6);1;7478
6;0.125;;(9, 5);;(12, 6);1;7479
6;0.125;;(9, 5);;(12, 6);1;7480
6;0.125;;(9, 5);;(12, 6);1;7481
6;0.125;;(9, 5);;(12, 6);1;7482
6;0.125;;(9, 5);;(12, 6);1;7483
6;0.125;;(9, 5);;(12, 6);1;7484
6;0.125;;(9, 5);;(12, 6);1;7485
6;0.125;;(9, 5);;(12, 6);1;7486
6;0.125;;(9, 5);;(12, 6);1;7487
6;0.125;;(9, 5);;(12, 6);1;7488
6;0.125;;(9, 5);;(12, 6);1;7489
6;0.125;;(9, 5);;(12, 6);1;7490
6;0.125;;(9, 5);;(12, 6);1;7491
6;0.125;;(9, 5);;(12, 6);1;7492
6;0.125;;(9, 5);;(12, 6);1;7493
6;0.125;;(9, 5);;(12, 6);1;7494
6;0.125;;(9, 5);;(12, 6);1;7495
6;0.125;;(9, 5);;(12, 6);1;7496
6;0.125;;(9, 5);;(12, 6);1;7497
6;0.125;;(9, 5);;(12, 6);1;7498
6;0.125;;(9, 5);;(12, 6);1;7499
6;0.125;;(9, 5);;(12, 6);1;7500
6;0.125;;(9, 5);;(12, 6);1;7501
6;0.125;;(9, 5);;(12, 6);1;7502
6;0.125;;(9, 5);;(12, 6);1;7503
6;0.125;;(9, 5);;(12, 6);1;7504
6;0.125;;(9, 5);;(12, 6);1;7505
6;0.125;;(9, 5);;(12, 6);1;7506
6;0.125;;(9, 5);;(12, 6);1;7507
6;0.125;;(9, 5);;(12, 6);1;7508
6;0.125;;(9, 5);;(12, 6);1;7509
6;0.125;;(9, 5);;(12, 6);1;7510
6;0.125;;(9, 5);;(12, 6);1;7511
6;0.125;;(9, 5);;(12, 6);1;7512
6;0.125;;(9, 5);;(12, 6);1;7513
6;0.125;;(9, 5);;(12, 6);1;7514
6;0.125;;(9, 5);;(12, 6);1;7515
6;0.125;;(9, 5);;(12, 6);1;7516
6;0.125;;(9, 5);;(12, 6);1;7517
6;0.125;;(9, 5);;(12, 6);1;7518
6;0.125;;(9, 5);;(12, 6);1;7519
6;0.125;;(9, 5);;(12, 6);1;7520
6;0.125;;(9, 5);;(12, 6);1;7521
6;0.125;;(9, 5);;(12, 6);1;7522
6;0.125;;(9, 5);;(12, 6);1;7523
6;0.125;;(9, 5);;(12, 6);1;7524
6;0.125;;(9, 5);;(12, 6);1;7525
6;0.125;;(9, 5);;(12, 6);1;7526
6;0.125;;(9, 5);;(12, 6);1;7527
6;0.125;;(9, 5);;(12, 6);1;7528
6;0.125;;(9, 5);;(12, 6);1;7529
6;0.125;;(9, 5);;(12, 6);1;7530
6;0.125;;(9, 5);;(12, 6);1;7531
6;0.125;;(9, 5);;(12, 6);1;7532
6;0.125;;(9, 5);;(12, 6);1;7533
6;0.125;;(9, 5);;(12, 6);1;7534
6;0.125;;(9, 5);;(12, 6);1;7535
6;0.125;;(9, 5);;(12, 6);1;7536
6;0.125;;(9, 5);;(12, 6);1;7537
6;0.125;;(9, 5);;(12, 6);1;7538
6;0.125;;(9, 5);;(12, 6);1;7539
6;0.125;;(9, 5);;(12, 6);1;7540
6;0.125;;(9, 5);;(12, 6);1;7541
6;0.125;;(9, 5);;(12, 6);1;7542
6;0.125;;(9, 5);;(12, 6);1;7543
6;0.125;;(9, 5);;(12, 6);1;7544
6;0.125;;(9, 5);;(12, 6);1;7545
6;0.125;;(9, 5);;(12, 6);1;7546
6;0.125;;(9, 5);;(12, 6);1;7547
6;0.125;;(9, 5);;(12, 6);1;7548
6;0.125;;(9, 5);;(12, 6);1;7549
6;0.125;;(9, 5);;(12, 6);1;7550
6;0.125;;(9, 5);;(12, 6);1;7551
6;0.125;;(9, 5);;(12, 6);1;7552
6;0.125;;(9, 5);;(12, 6);1;7553
6;0.125;;(9, 5);;(12, 6);1;7554
6;0.125;;(9, 5);;(12, 6);1;7555
6;0.125;;(9, 5);;(12, 6);1;7556
6;0.125;;(9, 5);;(12, 6);1;7557
6;0.125;;(9, 5);;(12, 6);1;7558
6;0.125;;(9, 5);;(12, 6);1;7559
6;0.125;;(9, 5);;(12, 6);1;7560
6;0.125;;(9, 5);;(12, 6);1;7561
6;0.125;;(9, 5);;(12, 6);1;7562
6;0.125;;(9, 5);;(12, 6);1;7563
6;0.125;;(9, 5);;(12, 6);1;7564
6;0.125;;(9, 5);;(12, 6);1;7565
6;0.125;;(9, 5);;(12, 6);1;7566
6;0.125;;(9, 5);;(12, 6);1;7567
6;0.125;;(9, 5);;(12, 6);1;7568
6;0.125;;(9, 5);;(12, 6);1;7569
6;0.125;;(9, 5);;(12, 6);1;7570
6;0.125;;(9, 5);;(12, 6);1;7571
6;0.125;;(9, 5);;(12, 6);1;7572
6;0.125;;(9, 5);;(12, 6);1;7573
6;0.125;;(9, 5);;(12, 6);1;7574
6;0.125;;(9, 5);;(12, 6);1;7575
6;0.125;;(9, 5);;(12, 6);1;7576
6;0.125;;(9, 5);;(12, 6);1;7577
6;0.125;;(9, 5);;(12, 6);1;7578
6;0.125;;(9, 5);;(12, 6);1;7579
6;0.125;;(9, 5);;(12, 6);1;7580
6;0.125;;(9, 5);;(12, 6);1;7581
6;0.125;;(9, 5);;(12, 6);1;7582
6;0.125;;(9, 5);;(12, 6);1;7583
6;0.125;;(9, 5);;(12, 6);1;7584
6;0.125;;(9, 5);;(12, 6);1;7585
6;0.125;;(9, 5);;(12, 6);1;7586
6;0.125;;(9, 5);;(12, 6);1;7587
6;0.125;;(9, 5);;(12, 6);1;7588
6;0.125;;(9, 5);;(12, 6);1;7589
6;0.125;;(9, 5);;(12, 6);1;7590
6;0.125;;(9, 5);;(12, 6);1;7591
6;0.125;;(9, 5);;(12, 6);1;7592
6;0.125;;(9, 5);;(12, 6);1;7593
6;0.125;;(9, 5);;(12, 6);1;7594
6;0.125;;(9, 5);;(12, 6);1;7595
6;0.125;;(9, 5);;(12, 6);1;7596
6;0.125;;(9, 5);;(12, 6);1;7597
6;0.125;;(9, 5);;(12, 6);1;7598
6;0.125;;(9, 5);;(12, 6);1;7599
6;0.125;;(9, 5);;(12, 6);1;7600
6;0.125;;(9, 5);;(12, 6);1;7601
6;0.125;;(9, 5);;(12, 6);1;7602
6;0.125;;(9, 5);;(12, 6);1;7603
6;0.125;;(9, 5);;(12, 6);1;7604
6;0.125;;(9, 5);;(12, 6);1;7605
6;0.125;;(9, 5);;(12, 6);1;7606
6;0.125;;(9, 5);;(12, 6);1;7607
6;0.125;;(9, 5);;(12, 6);1;7608
6;0.125;;(9, 5);;(12, 6);1;7609
6;0.125;;(9, 5);;(12, 6);1;7610
6;0.125;;(9, 5);;(12, 6);1;7611
6;0.125;;(9, 5);;(12, 6);1;7612
6;0.125;;(9, 5);;(12, 6);1;7613
6;0.125;;(9, 5);;(12, 6);1;7614
6;0.125;;(9, 5);;(12, 6);1;7615
6;0.125;;(9, 5);;(12, 6);1;7616
6;0.125;;(9, 5);;(12, 6);1;7617
6;0.125;;(9, 5);;(12, 6);1;7618
